"","treeID","Z","npoints","convhull_area","X","Y"
"1",11,0.283,259,0.196,3.72173181088803,4.77125637471859
"2",17,0.055,185,0.114,4.23981666373781,2.68519629353015
"3",18,0.387,236,0.202,10.2252981480563,2.25711636407229
"4",19,0.654,228,0.194,-9.22416270542704,0.767830280808258
"5",20,0.15,3309,0.261,-2.22839537361385,-0.784631118754861
"6",21,0.591,23337,0.995,1.50047325114046,-0.498892653536372
"7",24,0.552,1969,1.54,6.12448262170747,-3.13606583018182
"8",25,0.614,227,0.213,14.2485264807442,-3.7408601431231
"9",27,1.108,569,0.983,-12.7427489449266,-4.22656176745615
"10",28,0.544,1138,1.574,-5.25713210075359,-4.72386674222752
"11",30,0.586,2521,1.461,1.23742362260761,-5.49020866402467
"12",31,1.058,1132,2.103,11.2395653789205,-5.73784128031231
"13",32,0.832,924,1.178,-8.80800864356172,-6.67400332026841
"14",33,0.563,305,0.184,-4.75852829238651,-6.73957907043506
"15",38,1.026,401,1.101,-10.7624441497943,-9.74067286884844
