"","treeID","Z","npoints","convhull_area","X","Y"
"1",10,0.973,135,0.405,-7.45725087774349,10.782600209769
"2",15,1.362,124,0.086,10.3125022841453,8.63030747750905
"3",18,0.925,166,0.171,-8.79040178092417,6.74466750736706
"4",22,0.48,366,0.183,3.73885598589077,5.74452776113523
"5",27,0.672,2681,1.317,3.72489264299522,3.71892471315534
"6",31,1.193,2264,1.576,-6.7222949858786,1.75116513737217
"7",32,1.166,172678,4.18,0.251909459585819,1.74143844328051
"8",35,0.572,22639,2.042,-3.19957098027925,0.209095952597334
"9",37,1.428,1315,1.933,-7.21090999913758,-2.16369360508137
"10",38,0.784,2056,1.516,-5.27577385074268,-2.25605059131492
"11",40,0.491,887,1.461,4.81167085460202,-3.21558597532604
"12",41,0.633,1831,2.154,7.72507795643079,-3.24464482046971
"13",43,0.684,2186,1.326,-0.160210681357416,-5.27658436637093
