"","treeID","Z","npoints","convhull_area","X","Y"
"1",5,1.717,765,1.242,-9.81142154552388,10.5888037127686
"2",18,1.816,27676,3.493,0.269796603969059,4.6265007172633
"3",22,1.32,2769,1.861,-8.22982545078244,3.27765338400697
"4",24,0.965,11516,1.663,-2.74584893471208,2.25626210019632
"5",26,0.572,87119,1.678,-0.742153417676295,1.21712550493858
"6",27,0.696,132,0.177,-13.7612417379861,-0.28166255810128
"7",28,0.396,678,0.233,-6.25471060920582,-0.752571425103024
"8",47,0.623,162,0.19,9.75920033975948,-7.75205523809023
"9",51,0.538,109,0.161,1.80661255823508,-9.25457630770215
"10",53,0.517,189,0.201,5.74574551920542,-10.7692667886348
"11",57,0.521,127,0.231,3.75474930746825,-12.7418627350594
