"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.76,87,1.057,2.2935444939369,14.0605658017076
"2",2,1.841,496,1.823,-0.791582796169104,13.1729317240443
"3",3,2.995,290,4.239,-4.59195168102324,12.3788264178077
"4",4,2.999,703,4.468,5.49818464607066,11.7571202685772
"5",5,2.995,1875,5.961,3.19264889601558,11.2748213459411
"6",6,2.999,6141,9.725,-4.25288527163947,8.69454610760761
"7",7,2.999,524,4.994,10.5999579143529,7.55457252341728
"8",8,2.999,14357,9.976,-1.2342483285933,7.22686598353573
"9",9,2.999,4588,5.829,3.72927597348428,6.85467108443722
"10",10,2.994,2147,5.774,12.3168651418612,6.39175655832389
"11",11,2.921,1192,5.071,8.42173438020536,5.64250897089068
"12",12,2.418,2494,5.143,-6.25756278658592,3.33281811284411
"13",13,2.997,813,3.912,9.78778941730756,2.50859959545264
"14",14,2.998,751,3.584,12.849486648722,2.23682101007124
"15",15,1.356,78,0.593,-14.1537258969691,0.906132168287192
"16",16,2.998,12791,6.859,6.41652533666452,0.958252850059623
"17",17,2.931,1013,4.92,13.1636700236469,-0.133206738287575
"18",18,1.731,10182,1.824,-3.67136532326357,-0.168560737210588
"19",19,2.057,65726,2.245,-1.74981802778895,-0.248782500791847
"20",20,2.997,1826,4.733,-11.8236628401235,-2.64972040171062
"21",21,2.999,6570,9.384,12.7155572333383,-2.7523136295127
"22",22,2.999,34895,9.843,-4.72613510207457,-4.77878512133757
"23",23,2.998,3526,8.129,-11.2179185265585,-7.1511938675418
"24",24,2.999,13146,9.025,2.28427186679919,-7.69451382605872
"25",25,2.996,171,0.956,-12.7261214863049,-7.38412188813889
"26",26,2.999,3699,7.545,0.246044258963953,-9.23444373557788
"27",27,2.186,119,1.37,-3.71180349271323,-13.7896734055621
