"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,620,5.267,-2.22361161206681,13.0305900682608
"2",2,2.998,2423,6.363,-2.95700056735897,10.4266171071105
"3",3,2.227,41,0.144,11.9595309085108,8.89955188294821
"4",4,2.934,105,0.222,-10.3002952295608,8.37964929669007
"5",5,2.999,7381,7.045,9.23720676391107,9.59444013769786
"6",6,2.999,609,4.678,-8.64414935579383,8.54952648373044
"7",7,2.991,548,1.046,13.2592459097037,6.46834431122457
"8",8,1.821,2704,1.071,7.92012324593082,2.31619598076992
"9",9,2.901,292,1.285,-12.9308280796794,0.0463542280671982
"10",10,2.999,163294,9.833,2.30435641141105,0.239730127041361
"11",11,2.999,1018,4.043,-9.16083660318894,0.313959031732434
"12",12,2.986,1096,5.312,-12.8246701661521,-1.71253135374077
"13",13,2.999,37781,9.971,-3.76178351641579,-2.26220136163624
"14",14,2.999,1368,4.611,12.3640033631728,-2.92858529890701
"15",15,2.999,6093,7.734,-7.00415066217224,-5.23273026499948
"16",16,2.997,59,0.817,-12.7284358154252,-6.03308210046338
"17",17,2.98,111,3.379,11.726852616626,-6.20660033818822
"18",18,2.999,1235,7.863,3.61431250412018,-7.67693471699732
"19",19,2.999,1320,7.585,-9.71204680390686,-8.99185876888216
"20",20,2.99,228,2.188,11.0928079518853,-8.86063026354397
"21",21,2.999,3703,7.367,-7.64771987514492,-10.2860569932531
"22",22,2.947,67,0.557,8.61567584524204,-10.0583376464533
"23",23,2.992,146,1.13,-9.11388848543076,-11.2116228437119
"24",24,2.631,2121,2.293,1.41317663375164,-13.7931386321162
