"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,1058,1.293,-7.50160693916859,12.6105732100925
"2",2,2.999,717,2.622,7.18959561405215,12.5589842943999
"3",3,2.999,6476,8.837,0.89771641267073,9.71635586218111
"4",4,2.999,7679,8.138,-7.61221314949257,9.4538876121509
"5",5,2.999,7031,7.934,7.33226016233112,7.78249128430211
"6",6,2.999,10634,8.492,-8.26775603180669,7.04183123572576
"7",7,2.99,562,2.216,9.99024179633868,7.12569695803987
"8",8,2.999,23472,8.482,-0.666151397852986,5.48268133856811
"9",9,2.997,2936,8.143,7.0932304990616,4.18848416795318
"10",10,2.996,223,3.104,-11.5460959844546,2.7858534716787
"11",11,2.999,10863,8.746,-7.24149689726153,3.31123130542063
"12",12,2.999,22781,7.18,-5.80007841987013,1.6402873494918
"13",13,2.999,168527,10.095,3.25118873353125,0.739780314488389
"14",14,2.999,22317,9.736,-8.71373709916413,0.27127686475308
"15",15,2.999,15900,9.728,6.23054926699865,-0.257226073534996
"16",16,2.999,4525,8.845,8.70496288004927,-1.86199780540208
"17",17,2.884,6340,7.587,-10.4333372314704,-2.70856669489962
"18",18,2.999,24411,9.566,5.1921118112178,-4.25598415375077
"19",19,2.999,5667,8.516,-11.7471244176839,-5.3523691270622
"20",20,2.999,6861,7.783,-8.88691623433543,-6.22523220659624
"21",21,2.057,10065,3.535,0.252290785734408,-6.62576958487301
"22",22,2.991,22,1.125,11.6315703895462,-7.17186026609335
"23",23,2.758,181,1.427,-12.8374104981522,-7.04507998181109
"24",24,2.996,2162,6.691,-10.2375865047072,-7.98322633727942
"25",25,2.962,4,0.001,11.9500514342235,-7.6669940652819
"26",26,2.996,853,6.457,5.92200410525579,-8.57004431816859
"27",27,2.999,1455,6.355,-7.16082551985557,-9.64261862760772
"28",28,2.999,432,5.221,7.94377976048482,-9.42108761136946
"29",29,2.998,1208,5.772,-6.53492172694476,-11.7011680246498
"30",30,2.975,362,1.372,-9.33632525048582,-11.2968957715969
"31",31,2.995,136,0.829,-5.30512412009587,-12.2499510798739
"32",32,2.998,423,2.7,6.36746314520047,-12.7972674964316
"33",33,2.999,759,3.278,4.44331027840992,-13.1185297858416
