"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.248,152,1.611,-0.921921942052983,14.0472000929277
"2",2,2.684,689,3.606,-3.116447032323,13.4270153932243
"3",3,2.996,1080,5.515,2.18004799923001,13.343736993605
"4",4,2.994,1858,5.342,2.83248434451797,11.5260568563249
"5",5,2.998,5671,8.742,-6.28408114053539,10.1649451960907
"6",6,2.997,2303,6.184,-3.7637777420205,9.56940640440373
"7",7,2.997,1791,9.151,6.74783335261214,9.20572301831148
"8",8,2.999,3270,7.453,9.95544873617429,9.21767363058668
"9",9,2.999,9725,6.471,-1.87990297519917,8.62398853880637
"10",10,2.999,9607,5.956,-4.33857716337932,7.59018570466437
"11",11,2.999,21680,9.41,4.24415984324061,6.79289092549687
"12",12,2.997,2160,3.818,-7.53080033428121,0.889522447177335
"13",13,2.999,51244,7.725,-3.41748666879041,0.597324687725771
"14",14,2.999,49292,9.87,5.25709494625704,0.744253022374552
"15",15,2.999,5399,6.924,8.49732829503922,0.366882813195573
"16",16,2.999,15485,7.906,-6.17017125479871,-0.649555972546359
"17",17,2.999,13609,8.387,7.08023923785906,-1.75163455899067
"18",18,2.999,6539,6.758,-6.22339521286398,-3.12930096662906
"19",19,2.997,5862,6.942,-4.88596640601568,-5.63151599019299
"20",20,2.999,18544,9.854,4.77950182537101,-5.7477212126655
"21",21,2.997,1843,8.793,-10.2724534725763,-7.24558585114218
"22",22,2.983,934,6.119,-6.14986655690196,-8.03399996884253
"23",23,2.998,2179,8.703,-3.24345525296896,-9.33247371252408
"24",24,2.436,145,0.647,-11.3991483366742,-9.28749333396232
"25",25,2.999,2542,8.288,0.626166189252173,-9.6680266739763
"26",26,2.919,221,1.701,-10.3041300412551,-9.4230482316165
"27",27,2.999,1096,7.11,-5.26119402722819,-11.7029242093878
"28",28,2.997,295,2.334,-6.39123372192287,-13.0498361919911
"29",29,2.998,1017,3.583,-1.53077168500833,-13.7980961118978
