"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.996,2439,5.888,-2.0659668691676,13.4590660182266
"2",2,2.998,4147,3.601,0.686537551713982,13.7355267294499
"3",3,1.609,583,0.833,5.72866758315832,12.3307761740174
"4",4,2.999,9226,8.186,-3.34054576687853,11.5030254115372
"5",5,2.999,1648,4.698,-11.1531461461378,6.34065676594705
"6",6,2.999,1009,6.372,-10.0816637826706,2.21203391152144
"7",7,2.999,21142,8.255,-7.59853371843653,2.32179510122295
"8",8,2.999,74150,8.902,3.05664962807888,1.22865668872108
"9",9,2.999,45985,9.708,-6.2156500820449,-0.286965895687878
"10",10,2.997,3195,8.398,10.1678750563907,-1.62952593001735
"11",11,2.999,39030,9.702,-4.252060452582,-4.19392279225221
"12",12,2.998,6180,4.97,-2.78111256247284,-13.691313299773
