"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.392,139,0.219,0.197337772452461,14.2591189232697
"2",2,2.745,3060,3.429,-5.54445712174953,12.0495335403085
"3",3,2.826,226,1.762,5.37906268794648,11.1444859812898
"4",4,1.682,1227,1.579,-8.60669962871364,10.6718107820064
"5",5,2.147,1691,2.52,-6.36595371107527,9.32403222000183
"6",6,2.998,2262,5.965,5.39863815373471,8.61684539858711
"7",7,2.057,372,0.603,-8.05924059771677,6.44593292857459
"8",8,2.998,209,2.734,3.7219695437984,6.50244533661896
"9",9,2.998,618,2.024,1.9031914437229,5.5801737735087
"10",10,2.999,3858,6.283,5.32231695004342,4.83578183486098
"11",11,2.442,1136,2.559,-6.74345063833506,4.26413313797262
"12",12,2.913,13172,7.612,-3.7999748902584,3.66434828507943
"13",13,2.987,641,4.367,-13.3455065940038,3.42198563144096
"14",14,2.999,288347,7.74,0.772469272119096,2.20203685514198
"15",15,2.999,5274,6.063,-10.6127984228835,1.93062600749028
"16",16,2.999,14346,6.234,5.8788954798005,1.41513561320357
"17",17,2.978,423,1.775,-12.1381936878697,0.36609050206149
"18",18,2.999,20675,7.464,-4.07393857713769,0.787101748285343
"19",19,2.999,371612,8.83,-1.35837277240362,-0.248434950438214
"20",20,2.999,194188,8.079,1.42033677176261,-0.407635755996576
"21",21,2.593,40909,5.446,4.60915266503225,-1.18379714366138
"22",22,1.72,28,0.019,-13.5101025023558,-1.99437048476599
"23",23,2.994,235,1.089,-9.34740668046924,-1.47418249982089
"24",24,2.999,23863,7.205,-4.90866704983015,-3.86282312947736
"25",25,2.81,2815,3.377,-7.69784810110779,-4.54692872161812
"26",26,2.999,37305,9.304,-0.820917975646532,-5.14009885349451
"27",27,2.999,16684,7.117,3.53136758306016,-5.4841138889652
"28",28,2.874,5,0,-12.6506237037037,-6.48821481481482
"29",29,2.998,1845,5.188,-8.92327315305861,-6.45409062295363
"30",30,2.998,5626,9.244,-3.75619276803029,-6.68842093150321
"31",31,2.999,23420,8.331,1.39836186994978,-6.74738191290543
"32",32,2.936,4,0.002,-12.651696969697,-6.53938383838384
"33",33,2.978,1048,5.951,8.01199455432839,-7.1740385789218
"34",34,2.302,5,0.001,11.7729261300992,-7.11257883131202
"35",35,2.999,2509,8.177,-0.678321603213952,-8.62217799872943
"36",36,2.952,663,7.16,5.11987133680449,-9.22995507607584
"37",37,2.846,39,0.335,9.03510893786403,-9.95197000720106
"38",38,2.998,1251,3.441,-9.36765285718887,-9.48407879407029
"39",39,2.999,3338,5.441,-3.19876423039234,-10.7611560566334
"40",40,2.999,5803,7.918,0.851569335169854,-11.2251422283033
"41",41,2.978,233,2.079,-7.2737561896465,-11.2899883984817
"42",42,2.999,1274,6.323,-5.21531054686017,-11.6750659782495
"43",43,2.999,139,2.53,-1.57942642199258,-13.3367962097679
"44",44,2.719,286,2.617,5.13020984747384,-12.8884193071596
