"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.996,1045,5.945,-5.48880504825443,11.986888514682
"2",2,2.997,1639,8.083,-2.70555168643044,9.83748962735003
"3",3,2.997,3670,6.493,0.153168768963517,9.54976139272767
"4",4,2.997,731,5.832,-6.87854922771771,9.07800650733902
"5",5,2.949,138,1.314,-12.5890487411138,6.64506567284387
"6",6,2.999,4717,6.018,-3.48930006433704,7.38148381155761
"7",7,2.999,8120,8.752,8.10900203974783,7.28201116441328
"8",8,2.989,172,2.866,12.0570295866153,7.28809753935922
"9",9,2.999,14672,8.143,-1.52837202850115,6.21482054040282
"10",10,2.997,523,5.68,-10.9511308596147,3.52331151074562
"11",11,2.578,2813,3.754,-5.23861837177761,3.21372660089412
"12",12,2.998,3603,7.158,-12.946004708436,0.73948634803863
"13",13,2.998,3651,6.773,7.74906470379476,1.09690272987697
"14",14,2.999,12264,8.818,6.6359347890758,-1.37149184733037
"15",15,2.988,641,3.141,-11.2984480621922,-4.04094972569038
"16",16,2.998,3784,7.414,-7.04290323619115,-3.81632952907507
"17",17,2.999,5062,8.459,6.74810577272823,-4.35222776466014
"18",18,2.991,842,5.362,10.1593759361425,-4.50745598132733
"19",19,2.999,339,1.922,-13.6951770654586,-4.54607520490602
"20",20,2.702,151,0.381,13.6567174989061,-5.20195597537992
"21",21,2.999,5488,8.956,0.287439628217377,-8.29632774935139
"22",22,2.991,2152,7.734,8.96786385249439,-8.07980391745532
"23",23,2.995,661,3.895,-10.6497521983993,-8.81634395228401
"24",24,2.995,2279,7.985,-4.38036426557657,-11.1680942484613
"25",25,2.998,41,0.501,10.3935300895448,-10.294048016462
"26",26,2.992,617,2.856,6.04463646348112,-12.4217656868167
"27",27,2.987,431,1.936,5.04462859014684,-13.4803914318553
