"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,527,3.889,-0.919136687098686,13.6074075553684
"2",2,2.993,363,3.373,4.03069183375443,12.3105475395426
"3",3,2.97,628,5.496,-4.19267821340724,11.7746109093302
"4",4,2.522,1600,4.864,-0.16657759172027,11.1650155571146
"5",5,2.996,598,6.078,-5.78046334962673,10.5495388910199
"6",6,2.995,3055,7.817,1.94534700740871,10.1262451815684
"7",7,2.998,1729,5.581,-2.32736855211751,9.77303155728144
"8",8,2.934,395,1.615,4.06189283748459,10.0754988769978
"9",9,2.999,4285,6.969,-3.27911481342619,8.07220436276566
"10",10,2.851,1066,6.643,4.03022450675332,6.48767629126503
"11",11,2.997,1392,6.086,10.73522498264,6.92327338834926
"12",12,2.999,15528,7.798,-4.27475218841311,6.04132521225926
"13",13,2.999,12468,8.074,-6.43521379345764,5.18068691202953
"14",14,2.999,32817,8.907,1.06067210672148,4.77643894507771
"15",15,2.999,1566,4.368,-8.54823514311206,1.78356311737411
"16",16,2.967,640,1.909,-13.85703807531,1.13788487019846
"17",17,2.999,94221,9.368,-3.24793966266746,0.289720638854718
"18",18,2.998,5036,6.233,8.70132238461061,-0.401816303863066
"19",19,2.993,1898,1.948,-13.6877145667054,-1.79013244961
"20",20,2.999,11684,6.608,4.75854653569903,-2.46141934531516
"21",21,2.999,23097,8.937,-4.64037959008612,-2.61114873872938
"22",22,2.997,42846,4.809,1.14518414604487,-2.64184172272157
"23",23,2.994,1570,5.576,9.8376079431601,-2.71516950331742
"24",24,2.994,5271,8.899,7.24907385288955,-3.29717154055659
"25",25,1.735,3125,4.749,-11.3022147986459,-4.37065759942654
"26",26,2.999,3798,7.202,7.6085642806612,-6.28189237224285
"27",27,2.697,422,2.008,13.0325573799312,-5.93336222173804
"28",28,2.999,1535,5.114,8.022634808507,-8.40387849851663
"29",29,2.009,81,0.179,12.3050987121111,-8.16282601316162
"30",30,2.994,2787,6.649,2.22118773480358,-10.4471160509125
"31",31,2.999,2945,9.468,-0.684856303703039,-11.7161091488485
"32",32,2.997,3421,8.155,-3.14681150358525,-12.7592942509194
"33",33,2.993,732,4.693,1.65961572501635,-13.357393273103
