"","treeID","Z","npoints","convhull_area","X","Y"
"1",4,1.609,583,0.833,5.72866758315832,12.3307761740174
"2",6,0.61,221,0.977,-9.28594162890339,10.9036242962143
"3",9,0.759,569,0.22,1.74022038413021,8.73535653688027
"4",10,0.564,189,0.223,6.25470382887681,8.73246346461061
"5",13,0.741,640,1.358,-1.28325244299255,6.66515360269983
"6",14,0.72,319,0.218,7.73376283401885,5.74219416835375
"7",15,0.948,2024,1.609,-1.73943506949364,5.24073685425061
"8",16,1.022,5877,4.396,4.06745884895578,4.18607170544113
"9",21,1.193,32725,2.243,0.250370397347637,2.250570696119
"10",22,1.28,62082,2.244,-1.74993671934051,1.24959024573132
"11",26,1.069,2093,1.438,5.80576022211683,-1.27132894716102
"12",30,1.027,22279,1.63,-0.733751272020158,-2.24765539298003
"13",31,0.98,12691,1.686,0.748241911383744,-2.74078889963337
"14",32,1.097,15552,2.201,2.76077979906128,-2.73805701208091
"15",35,1.112,1537,1.449,2.26043020071776,-5.25915319011333
"16",37,1.088,1284,1.236,1.88521960385221,-7.75342682774901
"17",40,0.973,833,1.555,-0.709935187751002,-10.2646016004554
"18",43,0.884,742,1.19,2.24148729871648,-11.588633889676
