"","treeID","Z","npoints","convhull_area","X","Y"
"1",7,1.668,2477,2.042,3.71565566866641,11.2081064107447
"2",9,0.807,104,0.215,0.246613357891587,10.7420336241874
"3",13,1.023,1106,1.346,1.74433779936583,9.2022082343991
"4",14,0.632,143,0.193,-0.783531973220011,7.74697836002419
"5",16,0.944,282,0.224,5.24168197879334,7.2368904213398
"6",20,1.281,4212,1.576,-1.23159204299199,5.73655037512259
"7",24,0.279,1891,0.236,-0.258919883323037,2.74009973821029
"8",25,0.358,743,0.242,3.25111567326544,2.24765454007568
"9",30,0.736,4354,1.645,4.74044628359254,0.246064446172952
"10",31,1.045,65865,1.966,-1.74131700652698,-0.302599376113969
"11",33,0.742,975,1.762,-10.1685567992355,-1.23774291312413
"12",34,0.574,45926,1.669,-1.2559093878798,-1.26810908775041
"13",47,1.208,1307,1.716,-7.78744482340005,-6.17220985007441
"14",62,0.923,215,0.16,-2.76245528216657,-12.2430517433752
