"","treeID","Z","npoints","convhull_area","X","Y"
"1",14,0.044,219,0.197,5.76014014225863,3.72555448045318
"2",15,0.17,1379,0.236,1.74370021162115,2.74301940131354
"3",20,0.632,4055,0.23,-2.24171444910353,0.234101421382717
"4",21,0.573,2075,0.24,4.75132954601481,0.254047006080959
"5",23,0.441,321,0.216,7.77045775478508,-0.266542920638155
"6",25,0.441,1370,0.238,2.24730058162599,-0.7434661361857
"7",27,0.151,115,0.189,-7.75404792497748,-2.2553799559345
"8",28,0.312,3512,0.226,-0.243952384529446,-2.24741965832926
"9",29,0.418,572,0.233,6.24484939128224,-2.24889881870754
"10",31,0.764,2017,0.21,1.27309755946688,-2.72965170180673
"11",32,0.282,267,0.21,9.73210591261027,-2.75939806105679
"12",34,0.4,634,1.19,-8.67357005238244,-3.76659744624729
"13",35,0.389,1059,0.227,2.74552375941406,-4.24429354681766
"14",38,0.36,353,0.144,0.819516902321238,-5.21202334246219
"15",39,1.026,2208,1.562,6.75134476992244,-5.2644580681523
"16",44,0.378,148,0.176,-1.24227090475149,-7.74712583891188
"17",45,0.498,312,0.208,0.244675705403309,-7.74785734950716
"18",48,0.419,297,0.194,-3.26364126974309,-8.76149383804178
"19",54,0.204,114,0.157,4.20829182172321,-10.7462605289765
