"","treeID","Z","npoints","convhull_area","X","Y"
"1",7,0.842,1262,1.553,0.258163941829357,10.2468801464365
"2",11,0.27,114,0.118,-7.77418642981115,8.82425173454445
"3",13,0.797,222,0.222,2.7386197047533,7.25219872010171
"4",15,0.675,169,0.145,-9.30185911795168,6.81281278581235
"5",16,0.849,1270,1.292,-5.78230966196453,6.28379135054393
"6",17,0.463,110,0.184,9.65776134447831,6.13852549971266
"7",18,0.994,3102,1.583,0.213007992123875,5.22579048511369
"8",19,0.881,130,0.135,2.20382382087755,5.2781336643194
"9",21,0.658,3302,0.241,-0.745387531344574,3.74448087851275
"10",23,1.047,1964,1.452,-8.72779033893469,3.24917805268847
"11",24,0.672,6799,1.549,-2.76917484624878,3.22012937906332
"12",26,0.429,250,0.161,-4.71990216611513,2.17636104579798
"13",28,0.421,500,0.2,-6.28976271327903,0.745841171752479
"14",40,0.694,113,0.124,-6.82426297372172,-2.74670874821808
"15",41,0.718,148,0.103,-9.13715395529811,-3.69291724039293
"16",49,0.518,156,0.097,-8.3679016605242,-6.20674064561071
