"","treeID","Z","npoints","convhull_area","X","Y"
"1",10,0.472,280,0.464,-5.83206804402189,9.7410999470248
"2",11,0.234,109,0.176,4.78242311762196,9.76889312473332
"3",14,1.041,1019,2.047,-0.776452979415746,9.22103959386853
"4",19,1.051,1180,1.578,0.760423348808819,7.74828997630346
"5",22,1.151,1190,1.286,2.15654617193652,6.71911472694792
"6",23,0.81,299,1.128,-7.89189923558488,5.32339993605496
"7",24,0.856,280,0.239,-0.750240588944522,5.25277678536542
"8",25,1.096,2023,1.45,1.73641979719141,5.19418988518258
"9",26,1.178,3924,1.602,-2.76007598195102,4.21672705361952
"10",27,0.929,7470,3.107,4.54397276748052,2.86127453726709
"11",28,1.821,2704,1.071,7.92012324593082,2.31619598076992
"12",29,1.168,611,1.554,-7.74608114331462,1.74220915751316
"13",31,1.116,87162,1.548,-1.30598515808689,0.261882823205813
"14",45,1.168,24805,2.228,-0.250741275558097,-3.24361997886199
"15",46,0.866,19040,4.136,1.88775269144252,-3.12667815699971
"16",48,1.124,3335,1.536,-0.757183901239102,-4.74175508487902
"17",51,0.535,736,1.917,-3.27914966778038,-6.22242355314123
"18",53,0.607,499,1.341,-4.73738512930761,-7.71635250863902
"19",60,0.639,333,0.206,-2.26180251480305,-10.2434309765533
"20",61,1.013,611,1.327,1.28366192580143,-10.2863538779619
