"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.938,115,0.8,-11.233938483878,6.92255570200614
"2",2,2.512,494,2.254,9.40179781017283,5.36117971773342
"3",3,2.998,118,0.165,-12.4490675486918,3.76532852815083
"4",4,2.999,5344,8.516,-9.63332007742462,4.70927584896621
"5",5,2.208,413,1.73,11.0201370631182,3.70564080943685
"6",6,2.997,22832,6.577,-1.44175647948999,3.57757059793697
"7",7,2.999,3359,4.153,5.82108987388477,3.675775742128
"8",8,2.999,4436,6.75,7.50701380823523,2.81706228608391
"9",9,2.999,25449,6.984,4.92660669802516,1.54712690274121
"10",10,2.999,264393,8.055,1.29730307271745,1.01428458396373
"11",11,2.997,1103,1.689,-9.80800424089616,-0.278932075106402
"12",12,2.999,9473,6.502,6.76207526958625,0.0471305025816602
"13",13,2.998,18353,5.319,-4.17180723654759,0.0658869712958904
"14",14,2.999,4636,8.605,9.39420296862964,-0.222852673826213
"15",15,1.34,245,0.265,-12.8411177418989,-1.41681324565648
"16",16,2.999,175397,6.523,1.53482819707191,-1.329436276371
"17",17,2.905,17217,6.741,-3.38651074409534,-2.05426414734177
"18",18,2.999,27986,6.083,3.38939670065996,-2.05018479946618
"19",19,2.999,10684,8.401,5.87149847938613,-2.31701108487029
"20",20,2.999,28106,7.708,2.6315137690764,-4.00225395747983
"21",21,2.999,3575,7.67,8.61627760902475,-3.69238711578157
"22",22,2.999,26052,9.309,-2.67265647274431,-4.716165613838
"23",23,2.999,6535,6.796,4.08908470115388,-6.17451030153146
"24",24,2.998,2450,6.856,6.95933605236745,-6.86943785755086
"25",25,2.618,381,0.797,-2.39711143014558,-8.22181473562582
"26",26,2.727,878,4.915,-0.0494558609163292,-8.85021568855446
"27",27,2.999,2202,6.862,3.48576722051336,-9.14140596352124
"28",28,2.59,36,0.05,10.8873286716105,-10.0904198405342
"29",29,2.97,270,0.709,1.39945450305736,-10.6078570128981
"30",30,2.886,63,1.153,3.05979484297024,-11.3530406236085
