"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.993,318,1.124,-10.2130216766832,8.82197811815414
"2",2,2.872,109,0.585,9.57577241733482,9.30075243707882
"3",3,2.827,36,0.231,8.47862367337278,8.28519155461551
"4",4,2.993,48,0.537,10.3260412700898,7.64691697086556
"5",5,2.798,37165,9.672,-4.23987660839222,1.78377465394979
"6",6,1.785,947,2.024,-8.71532028193962,0.73087918179334
"7",7,1.599,2913,1.964,5.17687897928296,0.708418858248667
"8",8,2.995,1083,2.843,10.5778385741263,-0.42217886074756
"9",10,2.999,79244,9.805,1.2192696530001,-3.1988168214378
"10",11,2.997,1714,5.757,4.92317827659844,-3.1096640180094
"11",12,2.999,390,1.843,10.0496578671309,-3.49852153883962
"12",13,2.737,788,2.666,-12.8295408772305,-6.38147397783789
"13",14,2.997,5769,6.16,-1.65723906829693,-6.51586274486091
"14",15,2.99,2647,6.219,-10.8850432060688,-8.56557285830197
"15",16,2.441,947,0.547,10.2182462730827,-9.75446793147483
"16",18,2.999,254,2.985,-1.74523141144641,-11.9995580078826
