"","treeID","Z","npoints","convhull_area","X","Y"
"1",1,2.999,1980,0.795,1.66665279954631,13.4843190360508
"2",2,2.982,56,0.481,-3.09587449562089,13.4636074987679
"3",3,2.996,2894,5.177,-5.28843298095055,7.83268559674629
"4",4,2.426,16,0.03,7.59408965630653,4.44279564764567
"5",5,2.358,1075,1.678,8.65927077026883,3.65671294752884
"6",7,1.802,11,0.004,10.5711355218855,-0.961749326599326
"7",8,2.846,109,0.143,6.1135338381415,-2.78113706172226
"8",9,2.941,23617,3.92,-2.61950668056508,-2.12041225796391
"9",10,0.697,11,0,6.01810909090909,-3.19749545454546
"10",11,2.941,3503,3.736,3.75761431738958,-3.24911389613583
"11",12,2.444,4279,3.28,-4.36229674027461,-3.69611154728716
"12",13,2.227,228,0.943,-5.04016816656468,-9.60182968557288
"13",14,2.98,90,0.439,-2.39185627391187,-10.6048837267871
